date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:06:10	89476/89476	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d84-64c7cca1-8c6c2cba4ea89f0e;gz%22	https://demo.graygrids.com/themes/estore/assets/js/vendor/jquery-3.5.1.min.js	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/js/vendor/jquery-3.5.1.min.js	(from https://demo.graygrids.com/themes/estore/)
15:06:10	8599/8599	---M-Z	200	added ('OK')	application/x-javascript	etag:%222197-64c7cca0-1323411769ba013;gz%22	https://demo.graygrids.com/themes/estore/assets/js/vendor/modernizr-3.7.1.min.js	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/js/vendor/modernizr-3.7.1.min.js	(from https://demo.graygrids.com/themes/estore/)
15:06:10	42863/42863	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a76f-64c7cc88-ec88f50203d5dd1f;gz%22	https://demo.graygrids.com/themes/estore/assets/js/slick.min.js	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/js/slick.min.js	(from https://demo.graygrids.com/themes/estore/)
15:06:11	5695/5695	---M-Z	200	added ('OK')	application/x-javascript	etag:%22163f-64c7cc88-5d01a3bf9154e285;gz%22	https://demo.graygrids.com/themes/estore/assets/js/jquery-vj-accordion-steps.js	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/js/jquery-vj-accordion-steps.js	(from https://demo.graygrids.com/themes/estore/)
15:06:11	253669/253669	---M-Z	200	added ('OK')	application/x-javascript	etag:%223dee5-64c7cc88-832bc7640c40bbaa;gz%22	https://demo.graygrids.com/themes/estore/assets/js/jquery-ui.min.js	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/js/jquery-ui.min.js	(from https://demo.graygrids.com/themes/estore/)
15:06:11	33690/33690	---M-Z	200	added ('OK')	application/x-javascript	etag:%22839a-64c7cc88-c8265a6590ecf2d4;gz%22	https://demo.graygrids.com/themes/estore/assets/js/jquery.form-validator.min.js	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/js/jquery.form-validator.min.js	(from https://demo.graygrids.com/themes/estore/)
15:06:12	2942/2942	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7e-64c7cc88-2cfe4ad3ba8f075;gz%22	https://demo.graygrids.com/themes/estore/assets/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/js/jquery.nice-select.min.js	(from https://demo.graygrids.com/themes/estore/)
15:06:12	8220/8220	---M-Z	200	added ('OK')	application/x-javascript	etag:%22201c-64c7cc88-848d33314aa68fbe;gz%22	https://demo.graygrids.com/themes/estore/assets/js/jquery.formatter.min.js	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/js/jquery.formatter.min.js	(from https://demo.graygrids.com/themes/estore/)
15:06:12	1621/1621	---M-Z	200	added ('OK')	application/x-javascript	etag:%22655-64c7cc88-adc724aec0548d6d;gz%22	https://demo.graygrids.com/themes/estore/assets/js/count-up.min.js	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/js/count-up.min.js	(from https://demo.graygrids.com/themes/estore/)
15:06:13	18844/18844	---M-Z	200	added ('OK')	application/x-javascript	etag:%22499c-64c7cc88-8e29952a5d8f8d03;gz%22	https://demo.graygrids.com/themes/estore/assets/js/main.js	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/js/main.js	(from https://demo.graygrids.com/themes/estore/)
15:06:13	124704/124704	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221e720-64c7cc8a-2e9494d7b88b424e;gz%22	https://demo.graygrids.com/themes/estore/assets/fonts/LineIcons.eot	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/fonts/LineIcons.eot	(from https://demo.graygrids.com/themes/estore/assets/css/LineIcons.css)
15:06:14	51676/51676	---M--	200	added ('OK')	font/woff2	etag:%22c9dc-64c7cc8b-13b1949e2489ef0a;;;%22	https://demo.graygrids.com/themes/estore/assets/fonts/LineIcons.woff2	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/fonts/LineIcons.woff2	(from https://demo.graygrids.com/themes/estore/assets/css/LineIcons.css)
15:06:14	64732/64732	---M--	200	added ('OK')	application/font-woff	etag:%22fcdc-64c7cc8a-f772cd31febfd3da;;;%22	https://demo.graygrids.com/themes/estore/assets/fonts/LineIcons.woff	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/fonts/LineIcons.woff	(from https://demo.graygrids.com/themes/estore/assets/css/LineIcons.css)
